CustomerKey,CustomerName,Country,State,City,Gender,MaritalStatus,YearlyIncome,Occupation,DateFirstPurchase,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,SegmentOrder,Segment
11187,Jennifer Cooper,United States,Washington,Burien,Female,Married,60000,Management,2007-10-05,176,2,107.48,3,4,3,343,9,Need Attention
11188,Catherine Morris,United States,California,San Gabriel,Female,Married,60000,Management,2008-05-04,8,2,81.26,5,4,2,542,3,Potential Loyalist
11189,Lawrence Blanco,United States,Washington,Bellingham,Male,Single,60000,Management,2006-02-26,358,2,5944.219999999999,1,4,5,145,10,At Risk
11190,Carson Bryant,United States,California,Beverly Hills,Male,Married,70000,Management,2008-02-29,13,2,46.269999999999996,5,4,2,542,3,Potential Loyalist
11191,Kristi Perez,United States,California,Colma,Female,Single,70000,Management,2006-02-11,84,3,6743.58,4,5,5,455,1,Champions
11192,James Brown,United States,Washington,Seattle,Male,Married,60000,Management,2007-12-25,126,2,113.96000000000001,4,4,3,443,9,Need Attention
11193,Ian Gray,United States,Oregon,Woodburn,Male,Married,60000,Management,2007-08-29,164,2,41.28,3,4,2,342,3,Potential Loyalist
11194,Jacqueline Price,United States,California,Palo Alto,Female,Married,60000,Management,2007-09-14,52,2,105.75,5,4,3,543,2,Loyal
11195,Megan Henderson,United States,Washington,Renton,Female,Married,60000,Management,2007-10-16,99,2,105.75,4,4,3,443,9,Need Attention
11196,Alfredo Romero,United States,Oregon,Beaverton,Male,Married,60000,Management,2007-09-04,127,2,162.28,4,4,3,443,9,Need Attention
11197,Andrea Morris,United States,Washington,Seattle,Female,Married,70000,Management,2007-11-03,193,2,207.56,3,4,3,343,9,Need Attention
11198,Brooke Sanders,United States,California,Santa Cruz,Female,Single,70000,Management,2007-08-09,350,2,98.47,1,4,3,143,10,At Risk
11199,Jacqueline Bennett,United States,California,Burlingame,Female,Married,70000,Management,2007-09-19,104,2,131.75,4,4,3,443,9,Need Attention
11200,Jason Griffin,Canada,British Columbia,Victoria,Male,Married,70000,Management,2007-08-11,9,27,1463.38,5,5,4,554,1,Champions
11201,Amanda Foster,United States,California,Santa Monica,Female,Married,70000,Management,2008-01-02,142,2,180.94,3,4,3,343,9,Need Attention
11202,Alexia Price,United States,California,Lakewood,Female,Married,80000,Management,2008-03-18,130,2,73.98,4,4,2,442,3,Potential Loyalist
11203,Luis Diaz,Canada,British Columbia,Port Hammond,Male,Married,40000,Professional,2007-08-24,49,17,801.77,5,5,3,553,3,Potential Loyalist
11204,Destiny Rivera,United States,Oregon,Beaverton,Female,Married,40000,Professional,2008-02-10,80,2,77.27000000000001,4,4,2,442,3,Potential Loyalist
11205,Abby Fernandez,United States,Washington,Burien,Female,Married,40000,Professional,2008-01-28,113,2,37.29,4,4,1,441,3,Potential Loyalist
11206,Blake Flores,United States,Washington,Lynnwood,Male,Married,60000,Professional,2007-11-12,244,2,77.27000000000001,2,4,2,242,10,At Risk
11207,Danielle Cox,United States,Washington,Renton,Female,Single,60000,Professional,2007-08-04,103,2,77.27000000000001,4,4,2,442,3,Potential Loyalist
11208,Maria Reed,United States,California,Glendale,Female,Married,60000,Management,2007-09-05,134,2,134.23,3,4,3,343,9,Need Attention
11209,Allison Evans,United States,California,Lincoln Acres,Female,Married,60000,Management,2007-09-26,7,2,37.29,5,4,1,541,3,Potential Loyalist
11210,Edward Wood,United States,California,West Covina,Male,Married,70000,Professional,2007-11-07,145,2,70.76,3,4,2,342,3,Potential Loyalist
11211,Samantha Russell,Canada,British Columbia,Haney,Female,Married,40000,Professional,2007-08-05,22,17,793.5500000000001,5,5,3,553,3,Potential Loyalist
11212,Chloe Campbell,Canada,British Columbia,Metchosin,Female,Married,40000,Professional,2007-08-03,12,17,827.19,5,5,3,553,3,Potential Loyalist
11213,Stephanie Murphy,United States,Washington,Edmonds,Female,Single,60000,Professional,2007-09-29,142,2,77.27000000000001,3,4,2,342,3,Potential Loyalist
11214,Charles Miller,United States,Oregon,Milwaukie,Male,Single,60000,Professional,2008-02-15,71,2,162.28,5,4,3,543,2,Loyal
11215,Ana Perry,Canada,British Columbia,Royal Oak,Female,Married,40000,Skilled Manual,2007-08-19,45,17,1155.52,5,5,4,554,1,Champions
11216,Jasmine Torres,United States,Oregon,Portland,Female,Single,60000,Professional,2006-02-15,358,2,5948.24,1,4,5,145,10,At Risk
11217,Natalie Adams,United States,Oregon,Portland,Female,Single,60000,Professional,2006-02-10,349,2,5953.25,1,4,5,145,10,At Risk
11218,Olivia Brown,United States,Washington,Tacoma,Female,Single,60000,Professional,2007-09-01,25,2,39.58,5,4,1,541,3,Potential Loyalist
11219,Charles Cook,United States,Oregon,Woodburn,Male,Married,60000,Professional,2008-05-01,5,2,39.58,5,4,1,541,3,Potential Loyalist
11220,Erica Huang,United States,California,Colma,Female,Married,60000,Professional,2007-09-15,47,2,50.230000000000004,5,4,2,542,3,Potential Loyalist
11221,Nathan Perry,United States,California,Lakewood,Male,Married,70000,Professional,2007-10-09,104,2,46.27,4,4,2,442,3,Potential Loyalist
11222,Alexandra Rivera,United States,California,Santa Monica,Female,Married,80000,Management,2008-05-04,62,2,207.96,5,4,3,543,2,Loyal
11223,Hailey Patterson,Canada,British Columbia,Langley,Female,Single,70000,Professional,2007-08-02,23,27,1205.38,5,5,4,554,1,Champions
11224,Tiffany Li,United States,Washington,Burien,Female,Single,70000,Professional,2006-02-07,57,3,6685.59,5,5,5,555,1,Champions
11225,Madison Lee,United States,Washington,Renton,Female,Married,60000,Professional,2007-12-24,145,2,73.25,3,4,2,342,3,Potential Loyalist
11226,Sydney Ross,United States,Oregon,W. Linn,Female,Married,60000,Professional,2007-08-25,304,2,37.29,1,4,1,141,11,Lost customers
11227,Marshall Chavez,United States,California,Colma,Male,Single,60000,Professional,2006-02-03,353,2,5910.219999999999,1,4,5,145,10,At Risk
11228,Ashley Jones,United States,California,El Cajon,Female,Married,60000,Professional,2008-04-27,12,2,77.27000000000001,5,4,2,542,3,Potential Loyalist
11229,Adrian Stewart,United States,California,Redwood City,Male,Single,70000,Professional,2008-01-28,4,2,81.26,5,4,2,542,3,Potential Loyalist
11230,Amber Turner,United States,California,Santa Monica,Female,Married,70000,Professional,2008-01-17,51,2,54.22,5,4,2,542,3,Potential Loyalist
11231,Dennis Zhang,United States,Washington,Bremerton,Male,Married,60000,Professional,2007-08-14,78,2,64.26,4,4,2,442,3,Potential Loyalist
11232,Hailey Bryant,United States,Washington,Everett,Female,Married,60000,Professional,2008-03-23,77,2,39.58,4,4,1,441,3,Potential Loyalist
11233,Todd Li,United States,California,Berkeley,Male,Married,70000,Professional,2007-08-12,235,2,179.43,2,4,3,243,10,At Risk
11234,Anna Griffin,United States,California,Long Beach,Female,Single,70000,Professional,2007-08-12,132,2,76.27000000000001,4,4,2,442,3,Potential Loyalist
11235,Angel Stewart,United States,Washington,Ballard,Male,Married,70000,Professional,2008-01-05,24,2,138.45000000000002,5,4,3,543,2,Loyal
11236,Jeremy Butler,United States,Washington,Bellingham,Male,Single,70000,Professional,2008-04-05,23,2,113.96000000000001,5,4,3,543,2,Loyal
11237,Clarence Anand,Germany,Nordrhein-Westfalen,Solingen,Male,Single,130000,Management,2006-03-08,65,4,10566.38,5,5,5,555,1,Champions
11238,Mayra Prasad,United Kingdom,England,Birmingham,Female,Single,130000,Management,2005-07-09,274,4,7542.7699999999995,2,5,5,255,10,At Risk
11239,Latoya Goel,United Kingdom,England,London,Female,Married,130000,Professional,2005-07-22,246,4,7511.549999999999,2,5,5,255,10,At Risk
11240,Anne Hernandez,United Kingdom,England,Watford,Female,Married,160000,Professional,2005-08-30,261,4,7586.23,2,5,5,255,10,At Risk
11241,Lisa Cai,France,Essonne,Les Ulis,Female,Single,100000,Professional,2007-03-14,92,7,11469.1882,4,5,5,455,1,Champions
11242,Larry Munoz,France,Yveline,Versailles,Male,Married,110000,Professional,2007-03-23,56,7,11068.0082,5,5,5,555,1,Champions
11243,Robin Alvarez,United Kingdom,England,Esher-Molesey,Female,Married,150000,Professional,2005-08-24,234,4,7164.25,2,5,5,255,10,At Risk
11244,Alexis Coleman,United Kingdom,England,Runcorn,Female,Single,170000,Management,2005-08-15,194,4,7175.75,3,5,5,355,2,Loyal
11245,Ricky Vazquez,Germany,Hessen,Hamburg,Male,Married,120000,Professional,2006-03-29,49,4,10580.35,5,5,5,555,1,Champions
11246,Latasha Rubio,Germany,Hamburg,Hamburg,Female,Married,120000,Professional,2006-04-05,40,4,10575.33,5,5,5,555,1,Champions
11247,Claudia Zhou,United Kingdom,England,Lancaster,Female,Single,130000,Professional,2005-08-21,165,4,7131.509999999999,3,5,5,355,2,Loyal
11248,Tristan Alexander,France,Seine Saint Denis,Saint-Denis,Male,Married,110000,Professional,2008-01-15,199,1,38.47,3,1,1,311,5,New Customers
11249,Cindy Patel,Germany,Saarland,Sulzbach Taunus,Female,Married,130000,Professional,2006-04-11,136,4,9890.27,3,5,5,355,2,Loyal
11250,Shannon Liu,United Kingdom,England,Woolston,Female,Married,170000,Professional,2005-09-17,176,4,7116.25,3,5,5,355,2,Loyal
11251,Xavier Long,Canada,British Columbia,Haney,Male,Single,30000,Professional,2008-04-20,103,1,2318.9599999999996,4,1,4,414,4,Promising
11252,Nicholas Thompson,United States,California,Lemon Grove,Male,Single,90000,Management,2006-02-14,42,3,6685.5599999999995,5,5,5,555,1,Champions
11253,José Hernandez,Canada,British Columbia,Victoria,Male,Married,60000,Management,2007-09-02,57,16,696.61,5,5,3,553,3,Potential Loyalist
11254,Johnathan Vance,United States,Washington,Burien,Male,Married,70000,Management,2008-05-26,46,2,203.92000000000002,5,4,3,543,2,Loyal
11255,Colin Lin,United States,Washington,Burien,Male,Married,70000,Management,2007-08-27,304,2,113.96000000000001,1,4,3,143,10,At Risk
11256,Katelyn Hernandez,United States,Washington,Lynnwood,Female,Married,70000,Management,2007-10-17,105,2,81.26,4,4,2,442,3,Potential Loyalist
11257,Jacqueline Powell,United States,California,Newport Beach,Female,Single,120000,Management,2006-02-24,46,3,6677.38,5,5,5,555,1,Champions
11258,Xavier Hill,United States,California,Palo Alto,Male,Married,120000,Management,2007-11-22,198,2,49.230000000000004,3,4,2,342,3,Potential Loyalist
11259,Victoria Stewart,United States,Oregon,Salem,Female,Married,100000,Professional,2006-03-07,40,3,6770.599999999999,5,5,5,555,1,Champions
11260,Katelyn Kelly,United States,California,Burlingame,Female,Married,110000,Management,2007-08-09,220,2,81.26,2,4,2,242,10,At Risk
11261,Stephanie Collins,United States,California,San Diego,Female,Married,130000,Management,2006-03-30,37,3,6650.599999999999,5,5,5,555,1,Champions
11262,Jennifer Simmons,Canada,British Columbia,Port Hammond,Female,Married,80000,Management,2007-08-31,7,27,1126.82,5,5,3,553,3,Potential Loyalist
11263,Trinity Richardson,United States,Washington,Burien,Female,Married,90000,Professional,2006-03-01,50,3,6754.0599999999995,5,5,5,555,1,Champions
11264,Eduardo Martin,United States,Washington,Issaquah,Male,Single,90000,Professional,2007-07-06,60,2,3182.27,5,4,4,544,1,Champions
11265,Elizabeth Jones,United States,Washington,Kirkland,Female,Married,90000,Professional,2007-07-07,391,1,2351.9599999999996,1,1,4,114,11,Cannot Lose Them
11266,Taylor Howard,United States,Washington,Port Orchard,Female,Single,90000,Professional,2006-03-13,374,2,5922.23,1,4,5,145,10,At Risk
11267,David Diaz,United States,California,Burlingame,Male,Single,120000,Professional,2006-03-20,387,2,5943.23,1,4,5,145,10,At Risk
11268,Katelyn Carter,United States,California,Coronado,Female,Married,130000,Management,2007-11-30,74,2,98.25,4,4,3,443,9,Need Attention
11269,Ryan Foster,United States,California,Daly City,Male,Married,130000,Management,2008-02-23,141,2,42.28,3,4,2,342,3,Potential Loyalist
11270,Robert Lee,United States,California,Lakewood,Male,Married,130000,Management,2006-03-13,387,2,5984.219999999999,1,4,5,145,10,At Risk
11271,Danielle Reed,United States,California,San Francisco,Female,Single,150000,Management,2006-03-30,372,2,5973.24,1,4,5,145,10,At Risk
11272,Lauren Martinez,United States,California,Beverly Hills,Female,Single,70000,Professional,2006-03-22,381,2,5975.23,1,4,5,145,10,At Risk
11273,Nathan Lal,United States,California,La Jolla,Male,Married,90000,Professional,2007-11-15,251,2,273.23,2,4,3,243,10,At Risk
11274,Kyle Foster,United States,Washington,Bellingham,Male,Married,50000,Management,2006-03-01,339,2,5888.24,1,4,5,145,10,At Risk
11275,Jenny Rai,United States,California,Colma,Female,Married,80000,Management,2006-03-02,382,2,5955.23,1,4,5,145,10,At Risk
11276,Nancy Chapman,Canada,British Columbia,Cliffside,Female,Married,80000,Professional,2007-08-02,7,27,988.32,5,5,3,553,3,Potential Loyalist
11277,Charles Jackson,Canada,British Columbia,Royal Oak,Male,Married,80000,Professional,2007-08-06,13,27,1434.99,5,5,4,554,1,Champions
11278,Jonathan Phillips,United States,Washington,Edmonds,Male,Single,90000,Professional,2006-03-19,391,2,5908.25,1,4,5,145,10,At Risk
11279,Amanda Cook,United States,Washington,Everett,Female,Married,90000,Professional,2007-09-04,221,2,44.57,2,4,2,242,10,At Risk
11280,Robert Collins,United States,Washington,Lynnwood,Male,Married,90000,Professional,2008-01-02,174,2,77.27000000000001,3,4,2,342,3,Potential Loyalist
11281,Megan Barnes,United States,California,Burbank,Female,Single,110000,Management,2006-03-16,383,2,5921.19,1,4,5,145,10,At Risk
11282,Christian Thomas,United States,Washington,Burien,Male,Married,90000,Professional,2006-03-03,392,2,5998.73,1,4,5,145,10,At Risk
11283,Arturo Lal,United States,California,Berkeley,Male,Married,110000,Management,2007-11-30,154,2,44.57,3,4,2,342,3,Potential Loyalist
11284,Theresa Serrano,United States,California,Chula Vista,Female,Married,110000,Management,2007-08-10,272,2,55.480000000000004,2,4,2,242,10,At Risk
11285,Jeremy Anderson,United States,California,Fremont,Male,Married,120000,Professional,2008-01-28,95,2,127.76,4,4,3,443,9,Need Attention
11286,Hunter Griffin,United States,California,Torrance,Male,Married,170000,Management,2006-03-24,374,2,5954.219999999999,1,4,5,145,10,At Risk
11287,Henry Garcia,Canada,British Columbia,Cliffside,Male,Married,70000,Professional,2007-08-02,1,27,1167.07,5,5,4,554,1,Champions
11288,Cindy Sanchez,United States,California,Burbank,Female,Married,110000,Management,2007-09-06,161,2,77.27000000000001,3,4,2,342,3,Potential Loyalist
11289,Maria Carter,United States,California,Downey,Female,Married,130000,Management,2006-03-11,378,2,5905.48,1,4,5,145,10,At Risk
11290,Katelyn Sanchez,United States,California,Lakewood,Female,Married,130000,Management,2006-03-23,367,2,5933.25,1,4,5,145,10,At Risk
11291,Jenna Wright,United States,California,Lemon Grove,Female,Married,130000,Management,2006-03-07,375,2,5873.26,1,4,5,145,10,At Risk
11292,Seth Phillips,United States,California,San Gabriel,Male,Single,150000,Professional,2006-03-18,394,2,5910.219999999999,1,4,5,145,10,At Risk
11293,Luke Long,United States,Washington,Port Orchard,Male,Single,60000,Professional,2007-08-28,320,2,85.22,1,4,2,142,10,At Risk
11294,Dalton Clark,United States,Washington,Issaquah,Male,Married,60000,Professional,2008-03-28,26,2,42.28,5,4,2,542,3,Potential Loyalist
11295,Taylor Lewis,United States,California,Concord,Female,Single,80000,Skilled Manual,2006-03-28,385,2,6058.25,1,4,5,145,10,At Risk
11296,Haley Richardson,United States,Washington,Everett,Female,Single,50000,Management,2006-03-04,365,2,5897.53,1,4,5,145,10,At Risk
11297,Noah Coleman,United States,California,Burbank,Male,Single,70000,Management,2006-03-29,343,2,5948.24,1,4,5,145,10,At Risk
11298,Jon Luo,United States,California,Chula Vista,Male,Married,70000,Management,2006-03-15,342,2,5922.23,1,4,5,145,10,At Risk
11299,Orlando Vazquez,United States,California,Burbank,Male,Married,70000,Management,2006-03-29,339,2,6015.24,1,4,5,145,10,At Risk
11300,Fernando Barnes,Canada,British Columbia,N. Vancouver,Male,Married,80000,Professional,2007-08-04,29,27,1500.52,5,5,4,554,1,Champions
11301,Cameron Rodriguez,United States,Washington,Ballard,Male,Married,80000,Professional,2007-12-11,110,2,131.26,4,4,3,443,9,Need Attention
11302,Spencer Russell,United States,Oregon,Corvallis,Male,Single,90000,Professional,2006-03-09,361,2,5938.19,1,4,5,145,10,At Risk
11303,Julia Coleman,United States,Washington,Edmonds,Female,Single,90000,Professional,2006-03-05,340,2,5875.55,1,4,5,145,10,At Risk
11304,Julia Garcia,United States,Oregon,Portland,Female,Married,100000,Professional,2007-09-21,282,2,122.21,2,4,3,243,10,At Risk
11305,Sean Evans,United States,California,Chula Vista,Male,Married,110000,Professional,2007-09-26,178,2,77.27000000000001,3,4,2,342,3,Potential Loyalist
11306,Micah Zhou,United States,California,Coronado,Male,Married,110000,Professional,2008-01-01,144,2,42.28,3,4,2,342,3,Potential Loyalist
11307,Hunter Rodriguez,United States,California,Daly City,Male,Married,80000,Skilled Manual,2006-03-07,355,2,5964.219999999999,1,4,5,145,10,At Risk
11308,Ian Gonzales,United States,Oregon,Oregon City,Male,Married,60000,Professional,2008-03-10,14,2,94.26,5,4,3,543,2,Loyal
11309,Victoria Lewis,United States,Oregon,Beaverton,Female,Single,60000,Professional,2008-01-10,24,2,42.28,5,4,2,542,3,Potential Loyalist
11310,Erin Sanders,United States,California,San Francisco,Female,Single,70000,Management,2008-02-13,36,2,77.27000000000001,5,4,2,542,3,Potential Loyalist
11311,Gabrielle Lopez,United States,Washington,Lynnwood,Female,Single,70000,Management,2007-10-20,138,2,77.27000000000001,3,4,2,342,3,Potential Loyalist
11312,Sara Richardson,United States,Washington,Lynnwood,Female,Single,70000,Management,2007-11-18,241,2,42.28,2,4,2,242,10,At Risk
11313,Trevor Jenkins,United States,Washington,Port Orchard,Male,Single,70000,Management,2007-11-08,64,2,44.57,5,4,2,542,3,Potential Loyalist
11314,Mya Flores,United States,Washington,Issaquah,Female,Single,70000,Management,2007-08-29,57,2,47.53,5,4,2,542,3,Potential Loyalist
11315,Hailey Ward,United States,Washington,Port Orchard,Female,Single,70000,Management,2007-11-21,43,2,42.28,5,4,2,542,3,Potential Loyalist
11316,Luke Allen,Canada,British Columbia,Langford,Male,Married,60000,Management,2007-07-16,382,1,2349.9799999999996,1,1,4,114,11,Cannot Lose Them
11317,Victoria Russell,United States,Oregon,Salem,Female,Single,40000,Professional,2006-03-04,345,2,5873.26,1,4,5,145,10,At Risk
11318,Jessica Wilson,United States,Washington,Edmonds,Female,Single,40000,Professional,2008-04-19,82,2,44.57,4,4,2,442,3,Potential Loyalist
11319,Jade Bailey,United States,California,Oakland,Female,Married,70000,Management,2006-03-12,339,2,5930.23,1,4,5,145,10,At Risk
11320,Morgan Hill,United States,California,Glendale,Female,Married,80000,Management,2007-12-17,163,2,72.21000000000001,3,4,2,342,3,Potential Loyalist
11321,Terrance Raman,United States,Washington,Burien,Male,Married,90000,Management,2007-08-27,246,2,37.29,2,4,1,241,8,Hibernating customers
11322,Sydney Garcia,United States,Washington,Bremerton,Female,Married,90000,Management,2007-09-25,253,2,44.57,2,4,2,242,10,At Risk
11323,Jose Patterson,United States,California,Daly City,Male,Single,120000,Management,2006-03-13,364,2,6074.54,1,4,5,145,10,At Risk
11324,Zachary Anderson,United States,California,Glendale,Male,Married,90000,Management,2006-03-29,358,2,5945.23,1,4,5,145,10,At Risk
